"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_011E","S1903_C01_011M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_011E","S1903_C02_011M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_004M"
"310M100US28060","Kalispell, MT Micro Area","37405","1821","97.4","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.7","1.2","3.2","1.9","27.7","2.0","45.0","2.5","24.1","1.6","25546","1898","N","N","N","N","N","N","N","N","N","N","11859","1618","49.3","6.1","43.1","6.5","6.2","3.9","50.7","6.1","37.2","6.6","13.5","5.7","32.1","(X)","30.5","(X)","35.2","(X)","46444","3848","46491","3925","-","**","33631","145935","89512","-","**","-","**","68263","26945","36585","11975","46759","3906","27803","12251","53408","6477","44532","8788","43019","5844","54820","3820","52379","8396","56835","4533","60690","6417","30498","14151","36563","35481","23558","5054","21022","4258","20907","4714","30250","42832","28477","9396","21804","6391","55576","30495","(X)","(X)","(X)","(X)","(X)","(X)","16153"
"310M100US28100","Kankakee-Bradley, IL Metro Area","41267","1131","81.8","1.8","14.0","1.6","N","N","N","N","N","N","N","N","N","N","5.2","1.2","77.5","1.9","3.0","1.0","33.6","2.5","40.7","2.5","22.7","2.0","27784","1342","46.0","3.4","54.0","3.4","69.6","3.7","23.5","3.3","6.9","1.9","13483","1158","49.8","5.8","44.6","5.7","5.2","2.4","50.2","5.8","38.4","6.0","11.8","5.1","30.3","(X)","29.0","(X)","31.2","(X)","51703","2711","55572","4513","26404","6934","41036","N","N","-","**","N","N","N","N","32023","11514","56860","5711","16116","11707","53192","6230","60141","6573","39145","4267","64747","4508","56288","11817","67834","5464","80474","3992","21741","7706","52598","14056","32141","4908","28596","4260","27851","4089","37335","22706","36966","6090","36117","6274","41228","21898","(X)","(X)","(X)","(X)","(X)","(X)","1742"
"310M100US28140","Kansas City, MO-KS Metro Area","801060","5743","81.5","0.5","12.7","0.3","0.5","0.1","1.9","0.1","N","N","1.8","0.2","1.5","0.2","5.7","0.3","77.8","0.5","3.8","0.3","36.0","0.5","39.3","0.4","20.9","0.3","522155","8320","45.9","0.9","54.1","0.9","74.5","1.0","18.8","0.8","6.6","0.6","278905","7018","54.2","1.2","46.6","1.1","7.6","0.7","45.8","1.2","35.9","1.2","9.9","0.8","22.6","(X)","22.7","(X)","20.7","(X)","54519","850","60364","1056","30811","1173","51857","71380","7146","N","N","33465","2587","43845","4923","41000","1947","60883","1039","29223","3210","60661","1801","66070","1365","38878","983","69626","1088","68767","2671","70080","1122","81788","1032","30387","1970","43709","5017","33543","1477","30202","1034","27150","1041","54723","3545","39907","2127","34031","2328","65575","6530","(X)","(X)","(X)","(X)","(X)","(X)","19430"
"310M100US28180","Kapaa, HI Micro Area","22569","1084","44.2","3.2","N","N","N","N","36.9","3.0","9.0","2.2","N","N","N","N","N","N","41.5","3.2","0.7","0.7","25.7","2.8","48.5","2.9","25.1","2.3","14998","1246","N","N","N","N","N","N","N","N","N","N","7571","1083","48.9","7.9","33.6","7.8","15.3","5.8","51.1","7.9","38.5","8.4","12.6","5.1","37.4","(X)","36.6","(X)","38.4","(X)","59238","5813","55254","8212","-","**","N","58408","7958","61765","15591","-","**","71171","9502","42077","12659","56529","9863","45559","36169","52714","11412","67471","11061","54238","8427","70535","6989","61750","13979","75540","9540","77020","6801","48824","10901","55725","41300","41236","5868","38542","6989","29059","14352","51506","18750","48799","12410","37242","17602","59416","15927","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US28300","Keene, NH Micro Area","30301","1067","97.6","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97.0","0.9","3.6","1.1","26.0","2.3","45.6","2.3","24.8","1.5","18807","1294","N","N","N","N","N","N","N","N","N","N","11494","1206","54.8","5.5","45.6","6.2","9.3","3.5","45.2","5.5","33.3","5.9","11.9","3.8","32.3","(X)","31.7","(X)","32.2","(X)","56238","3907","55756","3948","100734","16424","-","N","N","-","**","31425","714","N","N","61539","26020","55519","4064","25219","10737","60596","5791","67226","6189","39384","5267","68571","3897","68299","11531","68666","4446","80929","6931","51412","5776","44330","8399","30702","6322","26034","9843","21790","4079","57469","9854","35383","10122","28526","6289","52458","15197","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US28420","Kennewick-Pasco-Richland, WA Metro Area","90215","1569","82.1","1.5","N","N","N","N","N","N","N","N","11.5","1.4","N","N","21.5","1.1","73.2","1.1","3.7","1.0","37.1","1.6","38.8","1.6","20.4","0.9","62849","2099","49.7","2.7","50.3","2.7","78.0","2.6","16.1","2.3","5.9","1.4","27366","2103","51.3","4.1","47.3","4.2","4.1","1.6","48.7","4.1","38.3","4.2","10.3","2.8","22.0","(X)","21.0","(X)","23.0","(X)","57189","2513","60591","2460","56974","39640","56321","72917","35200","2,500-","***","33457","4144","57500","13056","36437","7484","62707","3749","25348","5140","55904","4582","74974","6954","44981","4393","66830","4140","57541","5173","75805","6993","80382","4699","26177","5603","53453","12297","33501","4653","25017","2440","24197","2520","66454","37672","40637","4313","36347","3468","57184","6290","(X)","(X)","(X)","(X)","(X)","(X)","15358"
"310M100US28580","Key West, FL Micro Area","29241","1836","93.9","1.5","N","N","N","N","N","N","N","N","N","N","N","N","15.4","2.4","79.2","2.7","2.1","1.2","23.5","2.9","44.2","2.9","30.2","2.4","16725","1605","N","N","N","N","N","N","N","N","N","N","12516","1475","46.3","5.7","36.2","5.3","10.1","3.8","53.7","5.7","38.6","5.7","15.1","3.9","41.0","(X)","43.4","(X)","35.9","(X)","53637","4068","55487","3631","45899","5905","11806","29019","17224","-","**","N","N","N","N","31254","3948","62250","8048","42750","8483","51267","10353","60365","10359","45950","10521","66909","6512","56283","14757","69609","7391","75213","12194","44848","11527","51336","10421","35710","4901","35112","8909","26561","5615","70704","22029","36987","12752","29269","5268","71250","19857","(X)","(X)","(X)","(X)","(X)","(X)","5621"
"310M100US28660","Killeen-Temple-Fort Hood, TX Metro Area","133995","3314","70.8","1.4","19.3","1.1","N","N","2.3","0.5","N","N","3.8","0.9","2.3","0.6","16.6","1.2","59.4","1.5","8.0","0.9","41.0","1.7","33.0","1.5","18.0","1.2","99381","3488","49.4","2.3","50.6","2.3","73.9","2.2","19.7","2.0","6.4","1.3","34614","2624","49.9","3.6","45.2","3.7","4.7","1.7","50.1","3.6","42.8","3.9","7.3","1.8","22.6","(X)","23.1","(X)","18.3","(X)","48633","2236","51679","2429","40581","4878","27958","55560","29043","59872","44514","37610","12084","41076","8768","43004","3517","53420","4178","31665","6966","48224","3617","62197","5058","39898","3067","56195","2339","47952","4616","62823","3279","64483","3154","28723","1941","48515","13466","28410","3078","23040","2282","21789","2876","49574","8674","35867","2947","33906","4175","52339","12267","(X)","(X)","(X)","(X)","(X)","(X)","24914"
"310M100US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","127704","2676","96.5","0.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96.0","0.6","3.6","0.8","26.7","1.3","38.6","1.3","31.0","1.0","83639","2941","36.5","2.0","63.5","2.0","77.9","1.9","16.1","1.6","6.0","1.1","44065","2427","57.1","3.3","52.1","2.8","5.0","1.6","42.9","3.3","35.8","3.2","7.1","1.7","21.8","(X)","22.2","(X)","20.4","(X)","37769","1476","37991","1417","37852","15319","N","54397","9322","-","**","28539","18978","30395","28962","29073","5872","38042","1440","22794","3324","42584","3600","47678","3405","28646","1791","49213","2964","50756","3334","47637","3889","56497","2690","25463","3995","30468","5761","22530","1456","19738","1787","18534","1979","31713","25896","26529","3135","25139","2842","37192","4167","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US28740","Kingston, NY Metro Area","70353","2266","91.5","1.2","4.1","0.8","N","N","N","N","N","N","N","N","N","N","6.3","0.9","86.9","1.3","2.6","0.9","27.0","1.6","44.2","1.7","26.2","1.5","44010","2389","39.3","3.0","60.7","3.0","73.4","3.0","19.3","2.7","7.3","1.9","26343","1859","54.6","3.8","43.4","4.0","11.1","2.5","45.4","3.8","36.8","3.4","8.7","3.3","32.1","(X)","31.5","(X)","31.8","(X)","57566","2287","58282","2620","70227","30801","36446","N","N","-","**","19191","11475","29517","25675","41632","9804","59334","3239","21359","10907","65276","6546","67920","6745","44371","4787","71461","3757","76225","10492","69929","5947","84224","3404","41792","10722","44328","24055","33843","5029","27777","4725","24371","2849","50691","14448","46968","3921","37351","11973","86088","33105","(X)","(X)","(X)","(X)","(X)","(X)","8454"
"310M100US28900","Klamath Falls, OR Micro Area","29287","933","89.0","1.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81.9","1.5","6.3","2.0","28.8","2.3","36.7","2.5","28.3","2.2","18973","1243","N","N","N","N","N","N","N","N","N","N","10314","1240","51.2","6.5","41.4","7.1","9.8","5.7","48.8","6.5","39.7","7.2","9.1","4.4","22.8","(X)","24.8","(X)","14.0","(X)","38987","5172","40892","3628","16167","8049","N","N","N","-","**","26658","21229","21921","16193","37201","11018","40873","4494","18851","6715","37838","12587","46967","4393","32224","4992","47758","3416","42101","11471","49367","3486","56947","9738","24024","8053","29244","7582","21091","3741","18735","3490","14313","6336","50837","32949","26094","8570","23011","8163","41679","22888","(X)","(X)","(X)","(X)","(X)","(X)","N"
"310M100US28940","Knoxville, TN Metro Area","290393","2738","89.6","0.6","6.9","0.5","N","N","1.4","0.3","N","N","N","N","1.1","0.3","2.3","0.3","87.8","0.6","5.2","0.6","32.0","0.8","38.7","0.6","24.1","0.6","185307","4611","40.5","1.5","59.5","1.5","78.3","1.4","15.7","1.3","6.0","0.8","105086","4111","53.1","1.7","46.9","2.0","6.2","1.2","46.9","1.7","38.9","2.1","8.0","1.4","23.1","(X)","23.5","(X)","21.5","(X)","44766","1502","46577","1510","26222","3243","40342","54984","31128","N","N","48728","4818","25082","14466","31082","13690","47006","1512","20717","2707","48647","1873","54435","2617","32653","2803","58482","1659","57723","2990","59104","2179","67466","2196","24884","2296","35636","5949","27086","1680","23367","1790","22229","1358","44619","13940","30788","1752","28836","2120","49254","4225","(X)","(X)","(X)","(X)","(X)","(X)","9348"
"310M100US29020","Kokomo, IN Metro Area","40571","1474","91.6","1.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89.2","1.6","5.1","1.7","28.5","2.2","38.7","2.2","27.7","1.8","25984","1525","41.5","3.7","58.5","3.7","73.3","3.8","17.5","2.7","9.2","2.8","14587","1372","56.6","5.2","52.7","5.4","3.9","2.3","43.4","5.2","34.2","4.7","9.2","3.7","26.4","(X)","23.0","(X)","30.1","(X)","39885","3206","41106","3368","21417","11513","2,500-","52302","34448","-","**","131327","81268","36356","12001","41163","30544","41253","3819","15571","12371","37234","6692","55862","8622","34657","2678","52422","3361","50963","12832","53600","5960","63392","5677","21424","3677","52602","10338","24997","3846","22555","4448","21328","4713","50208","24793","27088","3598","25668","5695","35918","9736","(X)","(X)","(X)","(X)","(X)","(X)","***"
"310M100US29100","La Crosse, WI-MN Metro Area","54799","1005","95.2","1.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94.8","1.3","7.3","1.6","31.7","1.7","36.6","1.6","24.3","1.3","31990","1412","40.2","3.2","59.8","3.2","81.0","3.8","12.7","2.7","6.2","2.2","22809","1550","59.3","4.8","48.2","5.1","11.2","3.6","40.7","4.8","31.9","4.2","8.8","3.0","21.3","(X)","21.4","(X)","19.6","(X)","47642","2651","48245","2438","25479","11564","12702","35908","18973","-","**","41454","8121","50413","25150","40797","2082","48427","2445","22921","6291","54375","6810","61520","7613","35128","5493","67143","3980","66791","10730","67332","3941","76084","2015","29806","6283","38806","25574","27199","2597","23013","3625","20695","3391","31326","6248","36235","3459","32436","5641","41588","7527","(X)","(X)","(X)","(X)","(X)","(X)","5358"
"310M100US29140","Lafayette, IN Metro Area","79034","1881","88.9","1.3","N","N","N","N","5.7","0.8","N","N","N","N","N","N","4.5","0.7","85.0","1.4","14.2","2.1","36.2","1.7","31.6","1.5","18.0","1.2","46283","2388","44.7","3.3","55.3","3.3","75.1","3.1","19.1","3.1","5.8","1.6","32751","2117","49.2","4.2","36.5","4.3","12.7","3.0","50.8","4.2","34.2","4.1","16.7","3.3","28.6","(X)","25.2","(X)","31.8","(X)","43881","2553","47122","3022","21279","9983","203542","24121","6327","-","**","36558","6216","32269","28978","39352","14824","47222","2886","16552","3690","47508","6811","60854","2986","40850","5425","60357","3746","59652","12360","60566","3488","74666","4673","27460","7687","38765","7908","25654","2818","23793","3327","21718","3800","28641","11618","27843","3997","24704","10134","37665","15927","(X)","(X)","(X)","(X)","(X)","(X)","35666"
"310M100US29180","Lafayette, LA Metro Area","106842","2000","71.0","1.4","24.9","1.2","N","N","N","N","N","N","N","N","N","N","2.5","0.5","69.2","1.3","4.8","0.9","38.4","1.3","38.8","1.3","18.0","0.9","69254","2942","47.2","3.1","52.8","3.1","67.6","3.0","24.2","2.7","8.2","2.1","37588","2749","49.8","3.5","44.0","3.4","5.8","2.2","50.2","3.5","40.2","4.4","10.0","2.8","32.1","(X)","32.0","(X)","30.7","(X)","46813","2999","56145","5177","25775","3150","51053","37024","19307","-","**","55693","22885","45486","38347","48682","19909","56384","5378","20667","4672","50613","3590","54626","5347","33284","3634","60119","6295","56315","9463","61122","5209","80034","4613","22049","4112","63602","27277","26530","4470","21223","1516","20308","1958","43188","22254","37314","6465","35415","5747","48953","8671","(X)","(X)","(X)","(X)","(X)","(X)","44434"
"310M100US29300","LaGrange, GA Micro Area","24539","1250","61.5","2.8","34.1","2.8","N","N","N","N","N","N","N","N","N","N","N","N","60.1","2.8","6.6","2.3","33.0","2.8","39.4","3.2","21.0","2.4","18259","1357","N","N","N","N","N","N","N","N","N","N","6280","1109","60.6","8.1","52.6","7.5","8.0","5.7","39.4","8.1","33.9","7.4","5.5","5.2","40.0","(X)","41.0","(X)","29.7","(X)","36739","4690","45052","10180","22339","5196","-","76333","25626","-","**","50442","14114","66784","17907","42139","21943","45245","9667","17361","18709","41632","12199","50547","9999","24922","5310","50077","6021","37457","9597","55953","8359","71459","7206","16775","3480","36920","15686","17376","4312","15812","3115","14565","3439","51601","50697","21867","9897","20458","6053","37212","22438","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US29340","Lake Charles, LA Metro Area","77201","1771","74.0","1.5","22.6","1.5","N","N","N","N","N","N","N","N","N","N","N","N","72.0","1.3","5.5","1.2","31.5","1.5","41.4","1.6","21.5","1.0","53139","2250","44.6","2.9","55.4","2.9","68.3","3.7","23.0","2.8","8.7","2.3","24062","1819","55.4","4.5","49.5","5.1","5.9","2.4","44.6","4.5","38.4","4.0","6.2","2.2","33.9","(X)","35.9","(X)","28.0","(X)","45102","2438","51369","2999","28694","3550","61115","N","N","-","**","N","N","23333","19465","37290","16920","51740","3164","19535","12267","48430","8973","52366","6805","32670","5921","56468","4646","52470","9341","57398","6303","71408","3645","26311","5924","51611","16622","21988","2273","19752","2480","19108","2799","24354","9181","26621","4912","25150","5572","29826","31991","(X)","(X)","(X)","(X)","(X)","(X)","4257"
"310M100US29380","Lake City, FL Micro Area","22636","1411","83.1","2.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81.0","3.1","3.0","1.8","26.2","3.2","40.4","4.0","30.5","3.3","14248","1203","N","N","N","N","N","N","N","N","N","N","8388","1282","55.6","7.1","50.8","8.0","4.8","4.0","44.4","7.1","35.5","6.8","8.9","5.0","42.3","(X)","39.7","(X)","46.7","(X)","36542","3917","37794","5613","35904","17727","-","-","**","-","**","29450","10915","N","N","32932","25674","37852","5473","25246","17407","43053","8543","41768","11090","26413","6578","41331","8602","37489","10023","44135","11285","51708","5488","30232","5897","19330","8604","25854","1847","22914","2455","23158","2566","14486","35557","28910","6629","27873","5245","34574","55168","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US29580","Lancaster, SC Micro Area","28792","1138","77.5","2.6","21.1","2.5","N","N","N","N","N","N","N","N","N","N","N","N","75.1","2.7","4.0","1.9","29.2","3.3","39.5","2.7","27.3","2.3","20778","1537","N","N","N","N","N","N","N","N","N","N","8014","1349","47.6","7.7","44.3","8.0","3.3","2.4","52.4","7.7","46.0","7.3","6.3","4.5","34.6","(X)","32.4","(X)","39.7","(X)","44959","4635","52243","3753","24004","3457","-","-","**","-","**","N","N","N","N","76264","52537","51750","4071","8231","7803","56019","10760","51141","7595","38453","4386","53575","4889","58251","13809","53032","7663","65982","6900","24563","15294","33864","21100","27396","4597","18929","5404","17500","4446","53886","35239","41334","5985","40734","9416","50019","20093","(X)","(X)","(X)","(X)","(X)","(X)","**"
"310M100US29420","Lake Havasu City-Kingman, AZ Metro Area","79239","3069","92.5","1.3","N","N","N","N","N","N","N","N","N","N","3.6","0.9","7.9","1.4","87.4","1.6","3.0","0.9","19.1","1.7","38.8","1.7","39.1","1.7","48396","2863","27.9","2.8","72.1","2.8","75.7","2.9","19.7","2.7","4.6","1.5","30843","2514","51.6","4.2","38.0","4.4","13.6","3.5","48.4","4.2","36.2","3.9","12.3","4.2","30.3","(X)","32.5","(X)","25.6","(X)","34445","1964","34609","2098","N","N","33783","N","N","-","**","N","N","24369","13893","26201","2828","35502","2440","24655","10145","42041","8656","33036","3178","34215","2636","42493","3458","34564","6530","44548","3679","50420","4109","23575","4222","31674","7981","23546","1365","22767","3480","18784","2336","38356","13384","24442","2264","23722","1654","30339","7750","(X)","(X)","(X)","(X)","(X)","(X)","4841"
"310M100US29460","Lakeland-Winter Haven, FL Metro Area","223507","4611","82.4","0.9","13.4","0.7","N","N","1.4","0.4","N","N","N","N","N","N","13.9","0.7","70.6","1.0","3.2","0.6","28.8","1.0","36.5","1.1","31.5","0.9","154103","4734","39.1","1.7","60.9","1.7","72.4","2.1","20.1","1.8","7.5","1.2","69404","2905","56.0","2.3","47.8","2.4","8.2","1.6","44.0","2.3","34.8","2.4","9.2","1.4","36.7","(X)","37.3","(X)","32.1","(X)","41325","1271","43033","1682","29878","3935","45302","60964","24265","N","N","35814","9285","30728","7799","39434","4584","44014","1674","21642","5263","43294","4048","47531","2763","34810","1633","47783","2282","42236","2906","50956","1773","55360","2322","25892","1908","38170","5535","26398","1956","24576","2706","21373","1560","53364","4514","28655","3010","25156","3029","42863","10954","(X)","(X)","(X)","(X)","(X)","(X)","22633"
"310M100US29540","Lancaster, PA Metro Area","194198","2136","91.2","0.7","3.4","0.4","N","N","N","N","N","N","2.8","0.6","1.0","0.4","6.8","0.6","87.9","0.7","3.5","0.6","31.1","0.9","39.9","0.8","25.5","0.7","138426","3466","41.2","1.5","58.8","1.5","81.1","1.3","12.9","1.1","6.0","1.1","55772","3437","54.5","3.0","46.0","2.8","8.6","1.8","45.5","3.0","36.7","3.3","8.8","2.1","28.9","(X)","29.5","(X)","27.3","(X)","54776","2040","57228","1971","35823","5303","30353","77484","27292","-","**","29598","5668","23181","16339","30396","4427","58138","1863","38878","5093","56907","4572","68732","2994","38962","2303","66530","2623","63638","5933","67929","3251","73730","2845","28953","4395","44841","6342","31008","1509","27661","2641","24580","2419","58479","8126","36452","3401","34175","3479","51522","18413","(X)","(X)","(X)","(X)","(X)","(X)","26146"
"310M100US29620","Lansing-East Lansing, MI Metro Area","181262","2353","85.2","0.8","8.6","0.7","N","N","2.4","0.4","N","N","N","N","2.3","0.5","5.0","0.4","81.8","0.9","8.3","0.8","31.4","0.9","39.9","0.9","20.4","0.6","108344","2454","42.8","1.8","57.2","1.8","73.0","2.0","20.0","1.6","7.0","1.2","72918","2778","53.9","2.4","43.0","2.4","10.9","1.7","46.1","2.4","32.2","2.6","13.8","1.9","22.2","(X)","21.6","(X)","21.9","(X)","48637","1695","51711","1578","30655","5659","28669","35489","23284","-","**","37483","19810","24181","7037","27603","13948","52391","1745","15890","1892","50789","3530","61738","2609","39402","1956","62555","2236","55255","5401","66093","2109","75921","2251","25502","3408","36155","7383","29146","1988","27793","1950","26161","2449","34906","8954","31307","3595","30941","4425","32323","10136","(X)","(X)","(X)","(X)","(X)","(X)","11200"
