"GEO_ID","NAME","S2201_C01_011M","S2201_C01_012E","S2201_C01_012M","S2201_C01_013E","S2201_C01_013M","S2201_C01_014E","S2201_C01_014M","S2201_C01_015E","S2201_C01_015M","S2201_C01_016E","S2201_C01_016M","S2201_C01_017E","S2201_C01_017M","S2201_C01_018E","S2201_C01_018M","S2201_C01_019E","S2201_C01_019M","S2201_C01_020E","S2201_C01_020M","S2201_C01_021E","S2201_C01_021M","S2201_C02_001E","S2201_C02_001M","S2201_C02_002E","S2201_C02_002M","S2201_C02_003E","S2201_C02_003M","S2201_C02_004E","S2201_C02_004M","S2201_C02_005E","S2201_C02_005M","S2201_C02_006E","S2201_C02_006M","S2201_C02_007E","S2201_C02_007M","S2201_C02_008E","S2201_C02_008M","S2201_C02_009E","S2201_C02_009M","S2201_C02_010E","S2201_C02_010M","S2201_C02_011E","S2201_C02_011M","S2201_C02_012E","S2201_C02_012M","S2201_C02_013E","S2201_C02_013M","S2201_C02_014E","S2201_C02_014M","S2201_C02_015E","S2201_C02_015M","S2201_C02_016E","S2201_C02_016M","S2201_C02_017E","S2201_C02_017M","S2201_C02_018E","S2201_C02_018M","S2201_C02_019E","S2201_C02_019M","S2201_C02_020E","S2201_C02_020M","S2201_C02_021E","S2201_C02_021M","S2201_C03_001E","S2201_C03_001M","S2201_C03_002E","S2201_C03_002M","S2201_C03_003E","S2201_C03_003M","S2201_C03_004E","S2201_C03_004M","S2201_C03_005E","S2201_C03_005M","S2201_C03_006E","S2201_C03_006M","S2201_C03_007E","S2201_C03_007M","S2201_C03_008E","S2201_C03_008M","S2201_C03_009E","S2201_C03_009M","S2201_C03_010E","S2201_C03_010M","S2201_C03_011E","S2201_C03_011M","S2201_C03_012E","S2201_C03_012M","S2201_C03_013E","S2201_C03_013M","S2201_C03_014E","S2201_C03_014M","S2201_C03_015M","S2201_C03_015E","S2201_C03_016E","S2201_C03_016M","S2201_C03_017M","S2201_C03_018E","S2201_C03_018M","S2201_C03_019E","S2201_C03_019M","S2201_C03_020E","S2201_C03_020M","S2201_C03_021E","S2201_C03_021M","S2201_C01_001E","S2201_C01_001M","S2201_C01_002E","S2201_C01_002M","S2201_C01_003E","S2201_C01_003M","S2201_C01_004E","S2201_C01_004M","S2201_C01_005E","S2201_C01_005M","S2201_C01_006E","S2201_C01_006M","S2201_C01_007E","S2201_C01_007M","S2201_C01_008E","S2201_C01_008M","S2201_C01_009E","S2201_C01_009M","S2201_C01_010E","S2201_C01_010M","S2201_C01_011E","S2201_C03_017E"
"310M100US21700","Eureka-Arcata-Fortuna, CA Micro Area","N","N","N","2.8","1.0","6.9","1.2","83.3","1.7","40682","2944","30460","1842","19.3","2.7","36.7","4.3","44.0","4.0","1.5","(X)","4682","1055","15.1","5.5","65.3","13.6","63.8","9.9","39.8","10.4","N","N","80.4","8.4","N","N","7.6","4.8","9.7","7.0","N","N","N","N","2.1","3.3","10.5","8.5","71.9","11.5","14282","1521","3558","1000","24.4","10.8","57.4","12.5","18.2","9.5","(X)","(X)","47559","1846","39.3","2.5","24.3","2.8","17.1","2.5","29.4","2.7","N","N","89.1","1.6","N","N","4.4","1.1","1.6","0.6","N","N","N","N","2.9","1.1","6.5","1.2","1.7","84.4","43664","3796","1862","18.6","2.7","34.0","4.1","47.4","4.0","(X)","(X)","52241","1821","37.1","2.3","28.0","2.7","21.3","2.8","30.3","2.6","N","N","88.3","1.5","N","N","4.7","1.1","2.4","0.6","N","26902"
"310M100US21780","Evansville, IN-KY Metro Area","N","N","N","1.0","0.4","1.2","0.3","90.1","0.8","44887","2523","95896","2957","14.8","1.3","34.6","2.1","50.6","2.2","0.5","(X)","15857","1633","16.6","3.5","59.2","5.1","59.8","5.8","51.5","5.9","N","N","77.4","5.2","16.6","5.3","N","N","2.0","1.8","N","N","N","N","2.5","1.6","1.1","1.4","77.2","5.3","15070","2087","11183","1339","19.3","5.3","60.4","8.2","20.4","6.7","(X)","(X)","129355","2851","37.6","1.4","27.9","1.9","7.7","1.2","22.0","1.4","N","N","92.7","0.9","5.2","0.7","N","N","1.1","0.5","N","N","N","N","0.8","0.4","1.2","0.4","0.9","91.7","51114","1535","2847","14.2","1.5","31.2","2.4","54.6","2.3","(X)","(X)","145212","2439","35.3","1.2","31.3","1.8","13.4","1.3","25.2","1.4","N","N","91.1","0.8","6.4","0.8","N","N","1.2","0.5","N","84713"
"310M100US21820","Fairbanks, AK Metro Area","N","N","N","3.8","1.8","N","N","79.5","2.8","66539","6646","22091","2084","7.7","2.6","34.0","6.0","58.3","6.3","1.9","(X)","2476","926","14.9","9.4","51.2","23.4","29.3","16.5","44.8","20.2","N","N","60.6","19.7","N","N","17.4","16.1","N","N","N","N","N","N","10.0","10.9","N","N","60.6","19.7","16851","10863","1337","848","16.8","15.3","78.6","17.2","4.6","8.4","(X)","(X)","33468","1596","24.4","2.5","33.6","4.4","4.6","1.9","14.6","2.8","N","N","84.8","2.9","N","N","4.0","1.9","N","N","N","N","N","N","3.4","1.7","N","N","3.0","80.9","70206","4099","1945","7.1","2.4","31.1","5.9","61.7","6.1","(X)","(X)","35944","1523","23.8","2.4","34.8","4.4","6.3","2.1","16.6","2.7","N","N","83.1","2.7","N","N","4.9","1.7","N","N","N","20754"
"310M100US21940","Fajardo, PR Metro Area","N","33.5","4.3","1.7","1.2","99.5","0.6","N","N","21978","2512","17048","1656","31.9","4.9","38.7","5.3","29.4","4.8","0.7","(X)","9641","1288","51.2","7.2","40.6","6.5","66.9","7.2","50.0","7.2","N","N","46.3","6.9","9.0","4.1","N","N","N","N","N","N","41.0","6.9","2.0","1.9","100.0","1.9","N","N","12994","2627","7041","1022","44.6","9.0","39.3","8.9","16.1","6.2","(X)","(X)","13964","1453","42.4","5.7","32.2","4.9","20.0","4.6","35.0","5.6","N","N","56.6","5.8","13.3","3.8","N","N","N","N","N","N","28.3","5.7","1.6","1.4","99.2","1.0","N","N","29679","3584","1368","22.9","5.6","38.4","6.8","38.8","5.9","(X)","(X)","23605","1737","46.0","4.2","35.6","3.4","39.2","4.4","41.1","4.8","N","N","52.4","4.2","11.5","2.7","N","N","N","N","N","10007"
"310M100US22020","Fargo, ND-MN Metro Area","N","N","N","1.3","0.5","2.0","0.5","92.5","1.0","51525","2329","50772","2377","8.2","1.4","26.9","3.4","64.8","3.4","1.4","(X)","7029","1409","17.0","6.7","52.9","10.3","50.8","9.4","38.7","10.5","N","N","83.7","8.3","7.6","6.7","5.8","3.4","N","N","N","N","N","N","1.0","1.4","6.7","4.9","80.0","8.8","18023","8190","4122","1133","6.9","4.1","71.4","12.4","21.7","12.3","(X)","(X)","81973","2076","27.9","1.4","26.6","2.2","7.1","1.3","14.7","1.7","N","N","94.7","1.0","0.8","0.4","1.3","0.7","N","N","N","N","N","N","1.4","0.6","1.6","0.5","1.0","93.5","54881","2799","2357","8.4","1.5","23.0","3.3","68.6","3.3","(X)","(X)","89002","1926","27.0","1.3","28.6","2.2","10.6","1.5","16.6","1.8","N","N","93.8","0.9","1.3","0.6","1.6","0.6","N","N","N","46650"
"310M100US22100","Farmington, MO Micro Area","N","N","N","N","N","N","N","97.8","2.1","34129","3554","15615","1497","22.2","5.1","28.6","6.5","49.2","6.3","0.4","(X)","6126","1234","19.4","7.0","47.7","13.0","51.7","10.8","52.5","11.3","N","N","93.6","7.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93.2","7.4","16144","3389","3883","1072","29.2","14.0","38.6","15.2","32.2","14.2","(X)","(X)","17897","1416","41.6","4.0","24.1","5.3","10.7","3.7","30.6","4.6","N","N","99.3","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","0.9","99.3","42281","5130","1285","19.9","4.5","25.2","6.6","54.8","6.7","(X)","(X)","24023","1250","35.9","2.7","30.1","5.2","21.2","4.3","36.2","4.3","N","N","97.9","2.1","N","N","N","N","N","N","N","11732"
"310M100US22140","Farmington, NM Metro Area","N","N","N","1.9","0.9","17.3","1.9","52.0","2.5","46385","2441","29228","1800","16.7","2.5","36.3","3.8","47.0","3.5","0.5","(X)","5460","953","17.9","6.1","64.6","8.6","50.9","9.8","39.9","9.5","N","N","51.7","8.6","N","N","42.1","8.3","N","N","N","N","N","N","3.8","4.0","24.5","7.4","30.6","9.0","23703","2011","4184","877","22.4","9.2","44.2","10.4","33.4","10.4","(X)","(X)","34565","1440","37.4","2.3","30.2","3.4","14.7","2.4","27.1","2.7","N","N","63.9","2.9","N","N","28.1","2.6","N","N","N","N","N","N","1.6","0.8","16.2","2.3","2.8","55.3","49876","3610","1808","15.7","2.6","35.0","3.8","49.3","3.8","(X)","(X)","40025","1370","34.7","1.9","34.9","3.3","19.7","2.6","28.9","2.8","N","N","62.3","2.5","N","N","30.0","2.2","N","N","N","25044"
"310M100US22180","Fayetteville, NC Metro Area","N","1.8","0.5","2.5","0.6","8.5","0.6","48.6","1.1","44823","1883","94553","2498","13.9","1.7","40.9","2.0","45.2","2.2","1.4","(X)","25298","2216","23.3","3.4","57.6","3.9","44.8","4.3","42.1","3.9","N","N","33.4","4.0","57.1","4.2","3.6","1.3","1.0","0.8","N","N","2.9","1.7","2.1","1.3","8.7","2.4","29.6","4.1","20863","1614","18892","1843","21.4","4.1","49.2","4.0","29.4","4.9","(X)","(X)","114106","2758","28.9","1.3","33.1","1.6","8.8","1.3","25.5","1.8","N","N","58.5","1.5","33.0","1.3","2.0","0.4","2.3","0.5","N","N","1.5","0.5","2.6","0.6","8.5","0.8","1.5","52.8","50829","1135","2504","12.0","1.7","38.8","2.3","49.2","2.3","(X)","(X)","139404","2082","27.8","1.0","37.6","1.4","15.3","1.4","28.5","1.6","N","N","53.9","1.1","37.4","0.9","2.3","0.4","2.1","0.4","N","75661"
"310M100US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","0.1","4.0","0.8","2.0","0.5","10.1","0.8","81.7","1.0","45611","1649","122675","3039","13.0","1.3","34.8","2.1","52.1","2.1","0.8","(X)","18799","2405","20.3","4.5","60.9","5.7","59.5","6.0","43.0","6.1","97.6","2.1","82.3","4.3","2.8","2.1","1.7","1.1","0.7","1.0","2.4","2.0","7.6","3.7","2.4","2.1","16.6","4.7","73.8","5.3","17396","2505","13851","1796","23.8","6.1","55.8","7.2","20.5","4.9","(X)","(X)","160465","3774","30.7","1.1","31.9","1.6","11.2","1.5","20.3","1.4","98.0","0.6","88.0","1.0","2.0","0.4","1.3","0.4","2.9","0.5","0.3","0.2","3.5","0.8","2.0","0.6","9.4","0.9","1.1","82.6","50252","1516","3532","11.7","1.3","32.2","2.1","56.1","2.1","(X)","(X)","179264","2988","29.6","0.9","34.9","1.5","16.3","1.7","22.7","1.5","98.0","0.5","87.4","0.9","2.1","0.3","1.3","0.4","2.7","0.4","0.5","108824"
"310M100US22300","Findlay, OH Micro Area","N","N","N","N","N","2.3","1.1","93.8","1.9","47947","4571","20267","1150","13.1","2.7","34.4","4.6","52.5","4.7","1.0","(X)","3250","831","15.2","8.9","70.9","11.2","73.7","10.6","39.5","13.0","N","N","87.2","10.4","5.7","6.3","N","N","N","N","N","N","N","N","N","N","10.0","9.1","83.5","11.2","14450","9642","2613","862","6.9","7.4","63.3","15.4","29.7","13.7","(X)","(X)","26814","1034","38.1","3.0","25.5","3.1","7.0","2.3","18.3","2.9","N","N","96.0","1.3","1.5","0.6","N","N","N","N","N","N","N","N","N","N","1.4","0.8","1.4","95.0","52025","3642","1104","14.0","3.0","30.1","4.7","55.9","4.9","(X)","(X)","30064","840","35.6","2.8","30.4","3.4","14.2","2.7","20.6","3.0","N","N","95.0","1.8","1.9","0.7","N","N","N","N","N","17654"
"310M100US22380","Flagstaff, AZ Metro Area","N","N","N","N","N","11.4","1.4","64.4","2.1","45640","3806","29619","1832","15.6","2.5","30.6","3.9","53.8","3.7","0.7","(X)","6529","1081","24.3","5.3","59.3","9.1","50.5","7.9","32.1","7.2","N","N","44.3","9.7","N","N","54.4","9.6","N","N","N","N","N","N","N","N","7.1","4.5","37.6","9.7","24644","2624","5143","1034","21.1","7.6","40.2","9.6","38.7","9.2","(X)","(X)","39837","1927","29.7","2.2","28.6","3.2","18.9","3.1","22.6","3.1","N","N","76.7","2.2","N","N","15.3","1.7","N","N","N","N","N","N","N","N","12.1","1.6","2.6","68.8","49698","4547","1867","14.5","2.9","28.6","4.2","56.9","3.8","(X)","(X)","46366","1781","28.9","2.0","32.9","3.1","23.4","2.8","24.0","2.9","N","N","72.1","1.9","N","N","20.8","1.3","N","N","N","24476"
"310M100US22420","Flint, MI Metro Area","N","0.4","0.2","1.3","0.4","2.4","0.3","74.3","0.8","40323","1276","105306","3307","23.2","1.5","36.2","2.3","40.6","1.9","2.2","(X)","39224","2702","22.0","2.4","45.6","3.4","57.1","3.3","50.7","3.7","N","N","58.6","3.4","36.9","3.2","0.9","0.6","1.2","1.3","N","N","0.2","0.2","2.2","1.1","2.7","1.0","57.0","3.5","16223","1549","25490","2251","28.1","4.0","49.6","4.7","22.2","3.6","(X)","(X)","127001","2919","41.8","1.6","25.0","1.5","7.7","1.3","26.7","1.7","N","N","81.4","1.0","16.0","1.1","0.5","0.4","0.6","0.3","N","N","0.5","0.2","1.0","0.4","2.3","0.4","1.0","79.7","48069","1706","2880","21.6","1.7","31.9","2.6","46.5","2.3","(X)","(X)","166225","2501","37.2","1.0","29.8","1.4","19.3","1.5","32.3","1.6","N","N","76.0","0.7","20.9","0.7","0.6","0.3","0.7","0.3","N","79816"
"310M100US22500","Florence, SC Metro Area","N","N","N","0.6","0.4","1.3","0.5","57.5","1.4","38163","2919","54758","2597","18.1","1.8","37.0","3.1","44.9","2.9","0.8","(X)","17588","1651","26.5","4.9","54.0","6.9","58.7","6.5","50.8","5.4","N","N","32.6","5.1","63.9","4.9","N","N","0.0","0.9","N","N","N","N","1.7","1.4","3.7","1.4","31.0","5.0","15698","2750","13283","1659","22.8","5.1","46.5","7.3","30.8","5.8","(X)","(X)","60290","2233","39.3","2.2","29.9","2.5","8.6","1.7","25.4","2.6","N","N","65.5","2.4","33.0","2.4","N","N","1.2","0.3","N","N","N","N","0.2","0.3","0.6","0.6","2.3","65.2","47122","2120","2246","16.5","2.3","34.0","3.1","49.4","3.5","(X)","(X)","77878","1991","36.4","1.5","35.3","2.6","19.9","2.2","31.2","2.4","N","N","58.1","1.4","40.0","1.4","N","N","0.9","0.2","N","41475"
"310M100US22520","Florence-Muscle Shoals, AL Metro Area","N","N","N","N","N","N","N","85.6","1.4","41450","2447","39693","1855","21.6","2.1","37.0","3.2","41.5","3.0","2.3","(X)","9137","1223","20.3","5.8","52.8","7.5","59.3","7.1","49.3","8.7","N","N","75.5","6.2","23.3","6.3","N","N","N","N","N","N","N","N","N","N","N","N","73.4","6.1","16334","2033","6505","1052","21.9","7.5","52.1","9.2","26.0","7.9","(X)","(X)","49823","1940","44.0","1.9","23.4","2.6","11.6","2.1","29.0","2.6","N","N","88.6","1.7","9.8","1.6","N","N","N","N","N","N","N","N","N","N","N","N","1.6","87.8","48988","3023","1884","21.5","2.2","34.0","3.6","44.5","3.2","(X)","(X)","58960","1773","40.3","1.8","27.9","2.4","19.0","2.5","32.2","2.6","N","N","86.6","1.4","11.9","1.3","N","N","N","N","N","33188"
"310M100US22540","Fond du Lac, WI Metro Area","N","N","N","N","N","3.1","0.8","95.0","1.3","53065","3170","27518","1329","13.8","2.0","30.7","3.6","55.6","3.2","1.0","(X)","4985","1118","20.4","7.4","41.2","9.8","42.9","11.8","58.8","10.2","N","N","93.1","6.8","N","N","N","N","N","N","N","N","N","N","N","N","5.5","4.4","88.9","8.2","23346","10690","2891","722","8.9","5.6","56.6","11.7","34.6","10.7","(X)","(X)","36206","1287","40.5","2.0","28.1","2.5","3.8","0.9","20.0","2.4","N","N","96.7","1.6","N","N","N","N","N","N","N","N","N","N","N","N","2.8","1.0","1.4","95.9","56732","2959","1278","14.3","2.1","27.6","3.8","58.0","3.5","(X)","(X)","41191","890","38.1","1.7","29.7","2.5","8.5","2.1","24.7","2.6","N","N","96.2","1.4","N","N","N","N","N","N","N","24627"
"310M100US22580","Forest City, NC Micro Area","N","N","N","N","N","N","N","86.9","2.1","32836","3479","20204","1460","24.9","4.3","36.0","5.3","39.1","5.1","0.8","(X)","6700","1351","25.9","7.7","60.0","12.7","29.5","10.5","50.4","9.7","N","N","77.2","8.1","22.8","8.1","N","N","N","N","N","N","N","N","N","N","N","N","77.2","8.1","25526","1710","5015","1368","27.2","11.5","41.7","14.1","31.0","11.6","(X)","(X)","20806","1512","48.0","3.7","28.4","4.5","7.3","2.2","34.1","5.1","N","N","90.6","3.2","8.1","3.1","N","N","N","N","N","N","N","N","N","N","N","N","3.1","90.1","40401","3220","1344","24.1","3.9","34.2","6.3","41.7","6.0","(X)","(X)","27506","1138","42.6","2.9","36.1","4.9","12.7","3.2","38.0","5.0","N","N","87.4","2.2","11.7","2.0","N","N","N","N","N","15189"
"310M100US22660","Fort Collins-Loveland, CO Metro Area","N","1.8","0.6","2.1","0.6","7.4","1.0","88.6","1.0","55890","1640","78059","2635","12.6","1.4","29.0","2.7","58.3","2.7","1.0","(X)","9152","1505","17.9","6.0","57.3","8.6","52.5","7.9","30.7","7.5","N","N","82.9","6.1","2.3","2.9","N","N","2.4","2.2","N","N","9.6","5.2","2.8","2.4","23.8","6.5","68.6","7.0","19898","1991","5901","1141","11.1","6.6","46.3","10.8","42.6","10.1","(X)","(X)","114879","2283","33.4","1.4","26.6","1.6","9.3","1.3","18.9","1.7","N","N","94.4","1.0","0.4","0.3","N","N","1.5","0.3","N","N","1.2","0.6","2.1","0.7","6.1","1.0","1.1","90.2","59497","2716","2792","12.8","1.4","27.6","2.6","59.6","2.7","(X)","(X)","124031","1979","32.3","1.3","28.8","1.5","12.5","1.5","19.8","1.7","N","N","93.6","0.9","0.6","0.3","N","N","1.5","0.3","N","72158"
"310M100US22840","Fort Payne, AL Micro Area","N","N","N","1.9","1.2","5.3","2.3","90.9","2.8","38445","1807","16699","1658","22.6","4.0","37.5","5.3","39.9","5.5","0.5","(X)","2903","677","34.5","12.3","44.5","13.0","50.4","11.1","42.0","12.1","N","N","85.5","8.8","N","N","N","N","N","N","N","N","N","N","10.1","7.3","10.9","7.1","78.5","9.7","16782","4730","1749","530","16.2","7.9","61.5","14.7","22.3","13.3","(X)","(X)","20873","1602","42.5","3.2","24.8","4.3","7.6","2.6","26.9","5.0","N","N","96.7","1.6","N","N","N","N","N","N","N","N","N","N","0.7","0.9","4.5","2.2","2.8","92.7","40888","2749","1668","23.3","4.4","34.7","5.7","41.9","6.1","(X)","(X)","23776","1491","41.6","3.0","27.2","4.0","12.9","2.7","28.8","4.8","N","N","95.4","1.7","N","N","N","N","N","N","N","14950"
"310M100US22900","Fort Smith, AR-OK Metro Area","N","1.1","0.4","3.7","0.7","5.7","0.6","79.9","1.0","36061","1423","78741","1984","18.6","1.8","38.3","2.5","43.1","2.4","1.3","(X)","20175","1990","22.4","3.2","60.1","4.1","62.0","5.2","52.7","4.9","N","N","77.4","3.7","8.2","2.7","6.6","2.1","0.9","1.0","N","N","1.8","1.4","4.1","1.7","8.2","2.7","72.0","3.8","15970","1129","15235","1702","25.6","5.6","50.3","6.0","24.1","4.9","(X)","(X)","95914","2545","39.0","1.4","26.6","1.8","10.9","1.3","33.7","2.3","N","N","85.2","1.1","2.6","0.7","5.1","0.7","2.6","0.6","N","N","1.0","0.4","3.6","0.8","5.2","0.9","1.2","81.5","41353","1623","1874","16.9","1.8","35.5","2.7","47.7","2.7","(X)","(X)","116089","1935","36.1","1.2","32.5","1.6","19.8","1.6","37.0","2.2","N","N","83.8","1.0","3.5","0.6","5.3","0.6","2.3","0.4","N","63506"
"310M100US23060","Fort Wayne, IN Metro Area","N","1.0","0.4","1.2","0.4","4.1","0.4","82.6","0.9","49301","1829","105492","2921","12.8","1.2","34.4","1.9","52.7","2.0","0.8","(X)","18750","1785","21.1","3.7","55.3","5.3","61.9","4.4","42.0","4.9","N","N","60.1","4.6","30.3","4.2","1.0","0.8","5.8","2.3","N","N","0.9","0.9","1.1","0.9","6.3","2.7","56.1","4.9","16691","2884","13004","1515","27.0","5.9","53.8","6.3","19.2","4.4","(X)","(X)","143895","2453","35.6","0.9","27.9","1.4","6.5","0.9","20.0","1.2","N","N","88.5","0.9","7.6","0.7","0.4","0.2","1.2","0.3","N","N","1.0","0.4","1.2","0.4","3.8","0.5","1.0","86.1","53594","1576","2812","10.8","1.2","31.7","2.0","57.4","2.2","(X)","(X)","162645","2084","33.9","0.8","31.1","1.4","12.9","1.2","22.6","1.1","N","N","85.2","0.8","10.2","0.7","0.5","0.2","1.7","0.3","N","92488"
"310M100US23180","Frankfort, KY Micro Area","N","N","N","1.6","1.0","1.8","0.8","88.6","1.7","49128","4177","19663","1554","17.9","3.7","35.3","5.2","46.7","5.4","0.4","(X)","4093","887","21.8","12.1","50.3","15.2","64.5","14.5","52.4","11.5","N","N","64.4","10.5","23.9","9.0","N","N","N","N","N","N","N","N","5.9","6.7","8.8","6.1","64.4","10.5","12750","5714","3113","842","21.4","12.4","62.7","13.6","15.9","10.4","(X)","(X)","26172","1316","36.3","3.5","27.7","4.2","7.3","2.0","26.7","3.6","N","N","92.9","1.6","5.5","1.4","N","N","N","N","N","N","N","N","1.0","0.8","0.7","0.8","1.6","92.4","54205","6805","1513","17.3","4.0","30.2","5.9","52.5","5.9","(X)","(X)","30265","1015","34.3","3.1","30.7","4.1","15.0","3.1","30.2","3.6","N","N","89.0","1.6","8.0","1.2","N","N","N","N","N","16550"
"310M100US23420","Fresno, CA Metro Area","N","19.5","1.0","2.8","0.4","42.5","0.9","41.8","0.8","41627","1128","211407","4424","16.9","1.2","38.3","1.6","44.7","1.6","1.4","(X)","59037","3427","17.5","2.1","76.9","2.7","60.1","3.1","33.7","3.1","N","N","48.8","3.6","10.3","1.5","0.8","0.5","7.7","1.5","N","N","29.4","3.2","2.8","1.0","61.7","3.0","19.2","2.4","19985","1459","51846","3581","27.4","3.6","43.9","3.1","28.7","2.9","(X)","(X)","233243","3663","36.8","1.0","33.7","1.5","14.7","1.2","24.7","1.3","N","N","65.8","1.2","4.6","0.6","1.1","0.4","8.5","0.7","N","N","17.1","1.0","2.8","0.5","37.6","1.1","1.2","47.6","50049","1535","4351","13.5","1.0","36.5","1.8","50.0","1.7","(X)","(X)","292280","2681","32.9","0.8","42.5","1.3","23.8","1.2","26.5","1.2","N","N","62.4","1.1","5.7","0.4","1.1","0.3","8.4","0.5","N","159561"
"310M100US23460","Gadsden, AL Metro Area","N","N","N","N","N","2.9","0.7","81.3","1.9","34264","3456","26090","1508","22.4","3.4","34.8","4.4","42.8","4.3","2.3","(X)","6992","1118","28.5","6.3","45.0","8.6","61.9","7.9","51.1","8.3","N","N","69.5","6.5","27.3","5.9","N","N","N","N","N","N","N","N","N","N","6.3","4.7","65.7","6.9","15211","1936","4750","1017","33.6","10.5","44.5","10.9","21.9","9.0","(X)","(X)","32039","1659","44.3","3.1","25.5","3.3","11.2","2.8","33.2","3.9","N","N","86.6","2.2","10.4","1.9","N","N","N","N","N","N","N","N","N","N","2.1","1.0","2.2","84.7","41735","4127","1634","19.9","3.7","32.7","4.7","47.4","4.7","(X)","(X)","39031","1477","41.5","2.4","29.0","3.2","20.3","3.4","36.4","3.4","N","N","83.5","1.9","13.4","1.6","N","N","N","N","N","21340"
"310M100US23540","Gainesville, FL Metro Area","N","N","N","1.5","0.7","8.0","1.3","69.4","1.5","41226","2731","54678","2607","19.0","2.6","34.3","3.1","46.8","2.2","1.7","(X)","12209","1844","27.7","6.5","42.4","7.0","67.5","5.8","39.1","6.4","N","N","58.7","6.6","38.0","6.8","N","N","0.9","1.0","N","N","N","N","1.5","1.1","3.2","2.3","56.5","6.6","14191","2839","7463","1529","38.0","9.0","44.4","8.8","17.6","5.7","(X)","(X)","87333","2960","31.5","1.6","21.9","1.9","17.7","2.1","15.5","1.8","N","N","78.6","1.5","13.8","1.3","N","N","4.8","0.7","N","N","N","N","1.5","0.7","8.6","1.4","1.7","71.2","47659","2876","2518","16.0","2.4","32.6","3.4","51.4","2.6","(X)","(X)","99542","3077","31.0","1.5","24.4","1.7","23.8","2.0","18.4","1.8","N","N","76.2","1.4","16.8","1.1","N","N","4.3","0.6","N","47215"
"310M100US23580","Gainesville, GA Metro Area","N","6.5","2.1","1.1","0.7","17.0","1.5","73.3","1.8","49737","3167","45837","2127","15.9","2.4","36.1","4.0","47.9","3.9","1.2","(X)","11498","1628","23.7","7.2","61.7","7.2","56.0","8.2","42.4","9.0","N","N","77.1","7.0","13.5","5.8","N","N","1.1","1.2","N","N","6.4","5.0","1.9","2.2","30.0","7.9","55.2","7.7","21429","6986","9207","1527","28.6","8.5","39.0","9.4","32.3","9.2","(X)","(X)","49002","2068","38.8","2.4","33.3","2.4","7.9","2.1","18.8","2.7","N","N","84.8","2.7","6.0","1.4","N","N","1.5","0.5","N","N","6.5","2.4","0.9","0.7","14.0","2.5","2.5","77.5","55714","5440","2278","12.7","2.0","35.4","4.1","51.9","4.1","(X)","(X)","60500","1629","36.0","1.8","38.7","2.0","17.0","2.5","23.3","2.9","N","N","83.3","2.1","7.4","1.1","N","N","1.4","0.3","N","36630"
"310M100US23660","Galesburg, IL Micro Area","N","2.5","1.2","N","N","4.1","1.2","91.5","1.5","40435","2476","17284","1076","18.6","2.7","31.3","4.6","50.1","4.4","0.5","(X)","3571","677","20.0","5.9","51.6","10.8","59.2","11.9","44.2","11.3","N","N","86.0","6.5","6.9","3.6","N","N","N","N","N","N","4.0","5.5","N","N","10.9","7.3","80.6","7.6","16571","3574","2085","511","24.4","11.0","57.6","12.7","17.9","10.5","(X)","(X)","25060","1004","47.5","2.7","21.4","3.3","6.9","2.2","24.9","3.4","N","N","93.8","1.6","3.8","1.0","N","N","N","N","N","N","2.3","1.2","N","N","3.1","1.3","1.8","93.0","42975","3211","1065","17.8","2.9","27.7","4.7","54.5","4.5","(X)","(X)","28631","937","44.1","2.3","25.2","3.2","13.5","2.8","27.4","3.3","N","N","92.8","1.5","4.2","1.0","N","N","N","N","N","15199"
"310M100US23700","Gallup, NM Micro Area","N","6.7","2.7","N","N","14.9","2.9","14.7","2.2","29696","2348","12930","1015","21.1","3.8","40.8","4.8","38.1","4.7","2.5","(X)","4506","607","27.5","5.6","65.6","7.3","69.4","6.3","37.1","7.9","N","N","7.1","6.4","N","N","85.3","8.0","N","N","N","N","7.4","6.2","N","N","11.8","7.5","2.7","3.0","17591","6653","3521","511","28.3","7.8","45.0","9.0","26.7","7.2","(X)","(X)","13694","857","45.8","3.7","31.2","5.2","26.8","4.4","34.9","4.8","N","N","27.8","4.1","N","N","61.7","3.7","N","N","N","N","6.5","2.6","N","N","15.9","2.9","2.8","18.7","34076","3191","946","18.4","4.6","39.2","6.0","42.4","6.4","(X)","(X)","18200","797","41.3","3.0","39.7","4.1","37.3","3.8","35.4","4.4","N","N","22.7","3.7","N","N","67.6","3.4","N","N","N","9409"
