,CBSA,Latitude,Longitude
54485,99999,45.381803000000005,-89.20073000000001
54486,99999,44.734445,-89.04525
54487,32980,45.510639000000005,-89.73161999999999
54487,99999,45.510639000000005,-89.73161999999999
54488,48140,44.844939000000004,-90.32891
54488,99999,44.844939000000004,-90.32891
54489,32270,44.456798,-89.99623000000001
54490,99999,45.321034000000004,-90.40218
54491,24580,45.211554,-88.74259
54491,99999,45.211554,-88.74259
54492,44620,44.509433,-89.528584
54493,99999,44.729524,-90.79351
54494,99999,44.373468,-89.78761
54494,44620,44.373468,-89.78761
54494,32270,44.373468,-89.78761
54495,32270,44.376507000000004,-89.90771
54498,99999,45.034442999999996,-90.63063000000001
54499,99999,44.797278999999996,-89.18441999999999
54499,48140,44.797278999999996,-89.18441999999999
54501,32980,45.64672,-89.39408
54501,99999,45.64672,-89.39408
54511,99999,45.696059999999996,-88.81274
54512,99999,46.083178000000004,-89.66605
54513,99999,45.546079999999996,-90.13535
54514,99999,46.024995000000004,-90.44778000000001
54515,99999,45.536545000000004,-90.50935
54517,99999,46.136639,-90.93065
54519,99999,46.040996,-89.28591
54520,99999,45.522208,-88.9105
54521,99999,45.922669,-89.24825
54524,99999,45.85263,-90.41709
54525,99999,46.429932,-90.22247
54526,99999,45.500701,-90.85944
54527,99999,46.119661,-90.64288
54529,99999,45.707456,-89.68876999999999
54530,99999,45.549336,-90.73047
54531,99999,45.754415,-89.79791
54532,32980,45.337678000000004,-89.735524
54534,99999,46.40553,-90.21811
54536,99999,46.346699,-90.33543
54537,99999,45.527003,-90.61228
54538,99999,45.964667,-89.90731
54539,99999,45.811923,-89.57988
54540,99999,46.149936,-89.36591999999999
54541,99999,45.55375,-88.6624
54542,99999,45.920035,-88.68929
54542,27020,45.920035,-88.68929
54543,99999,45.731478,-89.52525
54545,99999,46.122746,-89.83995999999999
54546,99999,46.273618,-90.70102
54547,99999,46.183572,-90.05754
54548,99999,45.869921000000005,-89.79346
54550,99999,46.410758,-90.25072
54552,99999,45.927783000000005,-90.34311
54554,99999,46.056677,-89.08234
54555,99999,45.716124,-90.40013
54556,99999,45.549425,-90.31571
54557,99999,46.221041,-89.73706999999999
54558,99999,45.914371,-89.4897
54559,99999,46.495575,-90.45101
54560,99999,45.995754999999996,-89.52565
54561,99999,46.058408,-89.4516
54562,99999,45.815926,-89.10942
54563,99999,45.477056,-90.98354
54564,32980,45.632979999999996,-89.96658000000001
54564,99999,45.632979999999996,-89.96658000000001
54565,99999,46.309371,-90.4354
54566,99999,45.432682,-88.67339
54568,99999,45.924341,-89.68496
54601,29100,43.797115999999995,-91.21141
54602,29100,43.907739,-91.167621
54603,29100,43.848665000000004,-91.24922
54610,99999,44.362741,-91.85287
54611,99999,44.44202,-90.93859
54612,99999,44.253423,-91.48885
54613,99999,44.061018,-89.90838000000001
54614,29100,43.894740999999996,-90.97440999999999
54614,99999,43.894740999999996,-90.97440999999999
54615,99999,44.277231,-90.80066
54616,99999,44.293183,-91.23075
54618,99999,43.95685,-90.29445
54619,99999,43.749142,-90.78473000000001
54619,29100,43.749142,-90.78473000000001
54620,99999,44.087601,-90.84228900000001
54621,99999,43.659389000000004,-91.08195
54622,99999,44.248179,-91.83124000000001
54623,29100,43.713575,-91.02348
54623,99999,43.713575,-91.02348
54624,99999,43.433893,-91.15949
54625,99999,44.130528000000005,-91.52601
54626,99999,43.217285,-91.05946
54627,99999,44.168986,-91.25737
54628,99999,43.373139,-91.0025
54629,99999,44.13288,-91.67721999999999
54630,99999,44.087365999999996,-91.35965
54631,99999,43.291992,-90.83048000000001
54632,99999,43.559832,-91.16957
54634,99999,43.610054999999996,-90.40896
54635,99999,44.400995,-91.04608
54636,29100,43.978815999999995,-91.2512
54637,99999,43.880649,-90.27423
54638,99999,43.795421999999995,-90.37609
54639,99999,43.610628999999996,-90.62108
54640,99999,43.246161,-91.05429000000001
54641,99999,43.945209999999996,-90.04948900000001
54642,29100,44.15175,-91.04558
54642,99999,44.15175,-91.04558
54643,99999,44.186869,-90.63583100000001
54644,99999,44.029269,-91.06484
54644,29100,44.029269,-91.06484
54645,99999,43.31493,-90.9287
54646,32270,44.057528000000005,-90.07117
54646,99999,44.057528000000005,-90.07117
54648,99999,43.836783000000004,-90.62066
54649,99999,43.971514,-90.361161
54650,29100,43.899664,-91.22963
54651,99999,43.740893,-90.56934
54652,99999,43.454264,-90.76116
54653,99999,43.869244,-90.91873000000001
54653,29100,43.869244,-90.91873000000001
54654,99999,43.265153999999995,-90.959
54655,99999,43.388055,-90.76632
54656,99999,43.969770000000004,-90.80796
54656,29100,43.969770000000004,-90.80796
54657,99999,43.194284,-90.8911
54658,29100,43.68804,-91.19665
54658,99999,43.68804,-91.19665
54659,99999,44.309131,-91.11676
54660,99999,43.984412,-90.48416
54661,99999,44.026843,-91.4513
54662,99999,44.003084,-90.562005
54664,99999,43.502238,-90.65131
54665,99999,43.543934,-90.89904
54666,99999,44.134586999999996,-90.43289
54667,99999,43.656393,-90.85562
54669,29100,43.903949,-91.08847
54670,99999,43.833159,-90.49044
54701,32860,44.780427,-91.48065
54701,20740,44.780427,-91.48065
54702,20740,44.726626,-91.285931
54703,32860,44.829609999999995,-91.50520999999999
54703,20740,44.829609999999995,-91.50520999999999
54720,20740,44.804159999999996,-91.43963000000001
54721,32860,44.624109999999995,-92.07828
54721,33460,44.624109999999995,-92.07828
54721,99999,44.624109999999995,-92.07828
54722,20740,44.699923,-91.12509
54723,33460,44.608838,-92.44606999999999
54724,20740,45.101683,-91.48415
54725,32860,45.062111,-92.02641
54726,20740,44.946486,-91.02282
54727,20740,44.963809000000005,-91.16181
54728,32860,45.312195,-91.64173000000001
54728,99999,45.312195,-91.64173000000001
54729,20740,44.932711,-91.38877
54730,20740,45.012181,-91.73021
54730,32860,45.012181,-91.73021
54731,99999,45.36469,-91.04968000000001
54732,20740,45.155211,-91.17005
54733,99999,45.275752000000004,-91.85084
54734,32860,45.086186,-92.12453000000001
54734,33460,45.086186,-92.12453000000001
54735,32860,44.946496,-91.90344
54736,32860,44.613890999999995,-91.92402
54736,99999,44.613890999999995,-91.92402
54737,32860,44.718959000000005,-91.99704
54737,99999,44.718959000000005,-91.99704
54738,20740,44.586469,-91.48873
54738,99999,44.586469,-91.48873
54739,20740,44.872678,-91.69230999999999
54739,32860,44.872678,-91.69230999999999
54740,32860,44.763269,-92.1517
54740,33460,44.763269,-92.1517
54741,99999,44.601345,-90.98854
54741,20740,44.601345,-90.98854
54742,20740,44.763678000000006,-91.29172
54743,99999,44.311074,-91.80639599999999
54745,20740,45.253108000000005,-91.1559
54745,99999,45.253108000000005,-91.1559
54746,99999,44.550251,-90.89542
54747,99999,44.381609999999995,-91.47913
54748,20740,45.074725,-91.2563
54749,33460,44.949207,-92.08073
54749,32860,44.949207,-92.08073
54750,33460,44.615442,-92.30798
54751,32860,44.86877,-91.92915
54754,99999,44.434537,-90.79473
54755,99999,44.584633000000004,-91.68767
54755,20740,44.584633000000004,-91.68767
54755,32860,44.584633000000004,-91.68767
54756,99999,44.451724,-91.95785
54757,32860,45.235611,-91.52127
54757,99999,45.235611,-91.52127
54757,20740,45.235611,-91.52127
54758,20740,44.555876,-91.21713000000001
54758,99999,44.555876,-91.21713000000001
54759,99999,44.478326,-92.14053
54760,99999,44.424662,-91.20833
54761,99999,44.624559000000005,-92.17732
54761,33460,44.624559000000005,-92.17732
54762,99999,45.24647,-91.99273000000001
54762,32860,45.24647,-91.99273000000001
54763,32860,45.186997,-91.88073
54763,99999,45.186997,-91.88073
54765,32860,45.142866,-91.699794
54766,20740,45.323865000000005,-90.89376
54766,99999,45.323865000000005,-90.89376
54767,32860,44.833746000000005,-92.25936999999999
54767,33460,44.833746000000005,-92.25936999999999
54768,99999,44.963528000000004,-90.93012
54768,20740,44.963528000000004,-90.93012
54769,99999,44.530201,-92.23721
54769,33460,44.530201,-92.23721
54770,99999,44.545046,-91.38753
54770,20740,44.545046,-91.38753
54771,99999,44.95298,-90.79784000000001
54772,32860,45.084813,-91.89724
54773,99999,44.377781,-91.30948000000001
54774,20740,45.07413,-91.294397
54801,99999,45.850775,-91.94360999999999
54805,99999,45.418325,-92.02914
54806,99999,46.577191,-90.89707
54810,99999,45.455304,-92.40153000000001
54812,99999,45.397009999999995,-91.86336999999999
54813,99999,45.646145000000004,-92.01923000000001
54814,99999,46.856701,-90.85401
54816,99999,46.682796,-91.143254
54817,99999,45.661506,-91.54526
54819,99999,45.452729999999995,-91.29437
54820,20260,46.588243,-91.55208
54820,99999,46.588243,-91.55208
54821,99999,46.213138,-91.13996999999999
54822,99999,45.401621999999996,-91.72726999999999
54824,99999,45.454867,-92.52701
54826,99999,45.505963,-92.17645999999999
54827,99999,46.802909,-91.10944
54828,99999,45.858431,-91.25765
54829,99999,45.552434000000005,-92.05004
54830,20260,46.036193,-92.21802
54830,99999,46.036193,-92.21802
54832,99999,46.326236,-91.29643
54835,99999,45.671766999999996,-91.23317
54836,20260,46.449996,-92.21831
54837,99999,45.679878,-92.42153
54838,20260,46.233591,-91.81795
54839,99999,46.360155,-91.14425
54840,99999,45.75118,-92.67182
54841,99999,45.612444,-91.77624
54842,20260,46.513247,-91.84824
54843,99999,46.005082,-91.35255
54844,99999,46.765166,-91.21311999999999
54845,99999,45.811685,-92.13691999999999
54846,99999,46.372151,-90.74865
54847,99999,46.553351,-91.37996
54848,99999,45.477445,-91.105
54849,20260,46.476428000000006,-91.67634
54850,99999,46.799834999999995,-90.73209
54853,99999,45.577963000000004,-92.45652
54854,20260,46.626518,-91.6952
54855,99999,46.396053,-90.81506
54856,99999,46.433167,-91.10883000000001
54857,99999,45.591546,-91.60046
54858,99999,45.52624,-92.46970999999999
54859,20260,46.127976000000004,-91.84389
54859,99999,46.127976000000004,-91.84389
54861,99999,46.599121999999994,-90.65361
54862,99999,45.766112,-91.13603
54864,20260,46.587809,-91.8074
54865,99999,46.757191999999996,-91.39611
54867,99999,45.767489000000005,-91.22193
54868,99999,45.517226,-91.72638
54870,99999,45.714265000000005,-91.77498
54871,99999,45.750367,-91.99048
54872,99999,45.780793,-92.39152
54873,99999,46.354613,-91.71166
54873,20260,46.354613,-91.71166
54874,20260,46.58521,-91.95129
54875,99999,45.947509000000004,-91.67526
54876,99999,45.842713,-91.47901999999999
54880,20260,46.684273,-92.09474
54888,99999,45.967422,-91.87907
54889,99999,45.407855,-92.15619000000001
54890,20260,46.525129,-91.921631
54891,99999,46.69297,-90.93744000000001
54893,99999,45.870441,-92.29415999999999
54895,99999,45.422669,-91.42678000000001
54896,99999,45.843581,-90.94323
54901,36780,44.043984,-88.53528
54902,36780,43.988616,-88.54699000000001
54903,36780,44.06858,-88.644873
54904,22540,44.018871000000004,-88.61324
54904,36780,44.018871000000004,-88.61324
54909,44620,44.28018,-89.36001999999999
54909,99999,44.28018,-89.36001999999999
54911,11540,44.276986,-88.39445
54912,11540,44.416326,-88.464873
54913,11540,44.322835999999995,-88.40491999999999
54914,36780,44.267410999999996,-88.4383
54914,11540,44.267410999999996,-88.4383
54915,36780,44.244753,-88.37783
54915,11540,44.244753,-88.37783
54921,44620,44.307561,-89.54673000000001
54921,99999,44.307561,-89.54673000000001
54922,11540,44.538848,-88.74381
54922,99999,44.538848,-88.74381
54923,36780,43.978561,-88.95413
54923,99999,43.978561,-88.95413
54926,99999,44.617819,-89.016622
54927,36780,44.101044,-88.65531
54928,99999,44.732083,-88.88507
54929,11540,44.63605,-88.74673
54929,99999,44.63605,-88.74673
54930,99999,44.025667999999996,-89.52124
54932,22540,43.830749,-88.6258
54933,99999,44.666988,-88.70685999999999
54934,36780,44.00443,-88.84108
54935,22540,43.769889,-88.4281
54936,22540,43.740559000000005,-88.522984
54937,22540,43.785391,-88.48704000000001
54940,99999,44.237843,-88.84998
54940,36780,44.237843,-88.84998
54940,11540,44.237843,-88.84998
54941,99999,43.841808,-88.97443
54942,11540,44.293820000000004,-88.53556999999999
54943,99999,44.122177,-89.57305
54944,11540,44.333183,-88.6167
54945,99999,44.558941,-89.13383
54945,44620,44.558941,-89.13383
54946,99999,44.336537,-89.14625799999999
54947,36780,44.191271,-88.68845999999999
54948,99999,44.779838,-88.87123000000001
54949,99999,44.472791,-88.91625
54950,99999,44.669461,-88.89693
54952,36780,44.212447999999995,-88.40959000000001
54952,11540,44.212447999999995,-88.40959000000001
54956,36780,44.180085,-88.48273
54956,11540,44.180085,-88.48273
54957,36780,44.198944,-88.678863
54960,99999,43.959371000000004,-89.22575
54961,11540,44.394143,-88.75520999999999
54961,99999,44.394143,-88.75520999999999
54962,99999,44.481372,-89.03101
54963,99999,44.042594,-88.7627
54963,36780,44.042594,-88.7627
54964,36780,43.923140999999994,-88.72654
54964,22540,43.923140999999994,-88.72654
54965,99999,44.167646000000005,-89.04218
54966,99999,44.220945,-89.51227
54966,44620,44.220945,-89.51227
54967,99999,44.13777,-88.99443000000001
54968,99999,43.842646,-89.13955
54969,99999,44.269991,-88.77545699999999
54970,99999,44.057375,-89.09788
54971,22540,43.849309000000005,-88.84494000000001
54971,99999,43.849309000000005,-88.84494000000001
54971,36780,43.849309000000005,-88.84494000000001
54974,22540,43.797693,-88.66261
54976,99999,44.176716,-89.11270999999999
54977,99999,44.454684,-89.15371
54977,44620,44.454684,-89.15371
54978,99999,44.805167,-88.9006
54979,22540,43.877109000000004,-88.52573000000001
54979,36780,43.877109000000004,-88.52573000000001
54980,36780,43.987186,-88.77247
54981,44620,44.331216999999995,-89.11499
54981,99999,44.331216999999995,-89.11499
54982,99999,44.064068,-89.29417
54983,99999,44.319005,-88.9404
54984,44620,44.186455,-89.20231
54984,99999,44.186455,-89.20231
54985,36780,44.075084000000004,-88.51758000000001
54986,36780,44.110806,-88.73155
54990,99999,44.461926,-88.915027
55001,33460,44.903133000000004,-92.81904
55002,33460,45.513447,-92.894239
55003,33460,45.017767,-92.78039
55005,33460,45.395494,-93.23584
55006,33460,45.722,-93.19781
55006,99999,45.722,-93.19781
55007,99999,45.955830999999996,-93.1044
55008,33460,45.566734999999994,-93.24381
55009,33460,44.493575,-92.89402
55009,39860,44.493575,-92.89402
55010,33460,44.544465,-93.15353
55011,33460,45.335128000000005,-93.27434000000001
55012,33460,45.41766,-92.80597
55013,33460,45.365164,-92.88864000000001
55014,33460,45.153515999999996,-93.14463
55016,33460,44.830966,-92.93739000000001
55017,33460,45.677366,-93.42013
55018,39860,44.422975,-93.00089
55018,22060,44.422975,-93.00089
55019,22060,44.415566999999996,-93.23269
55020,33460,44.571365,-93.36010999999999
55020,22060,44.571365,-93.36010999999999
55021,36940,44.294779999999996,-93.28732
55021,22060,44.294779999999996,-93.28732
55024,33460,44.649263,-93.15222
55025,33460,45.272117,-92.9911
55026,39860,44.523212,-92.33216
55027,39860,44.408846000000004,-92.63311999999999
55027,40340,44.408846000000004,-92.63311999999999
55029,33460,45.642235,-93.201107
55030,99999,45.842603000000004,-93.11924
55031,33460,44.607553,-92.98548000000001
55032,33460,45.586488,-93.01179
55033,39860,44.726517,-92.86147
55033,33460,44.726517,-92.86147
55036,99999,45.871294,-93.11851999999999
55037,99999,46.008128,-92.79349
55038,33460,45.161266999999995,-92.99596
55040,33460,45.470239,-93.27946999999999
55041,40340,44.422779999999996,-92.2948
55041,39860,44.422779999999996,-92.2948
55042,33460,44.999023,-92.90939
55043,33460,44.9316,-92.77001
55044,33460,44.669564,-93.26654
55045,33460,45.387281,-92.83551
55046,22060,44.464394,-93.42243
55047,33460,45.195606,-92.81649
55049,22060,44.172277,-93.23924
55049,36940,44.172277,-93.23924
55051,99999,45.897003000000005,-93.29451999999999
55052,22060,44.232811,-93.43992
55052,36940,44.232811,-93.43992
55052,99999,44.232811,-93.43992
55053,39860,44.338132,-93.05543
55053,22060,44.338132,-93.05543
55054,33460,44.571056,-93.35426700000001
55055,33460,44.871165999999995,-93.00187
55056,33460,45.509818,-92.97816
55057,39860,44.459969,-93.16623
55057,33460,44.459969,-93.16623
55057,22060,44.459969,-93.16623
55060,36940,44.07393,-93.22716
55063,99999,45.824236,-92.95813000000001
55065,39860,44.534866,-93.02959
55065,33460,44.534866,-93.02959
55066,39860,44.539035999999996,-92.53636999999999
55068,33460,44.732105,-93.13436999999999
55069,33460,45.690784,-92.96843
55069,99999,45.690784,-92.96843
55070,33460,45.395912,-93.37005
55071,33460,44.835366,-92.99254
55072,99999,46.131797999999996,-92.71377
55073,33460,45.275771,-92.83001
55074,33460,45.381784,-92.7278
55075,33460,44.887966,-93.04545999999999
55076,33460,44.844833,-93.03528
55077,33460,44.825390999999996,-93.06893000000001
55079,33460,45.403157,-93.02829
55080,33460,45.651767,-93.21439000000001
55082,33460,45.054551000000004,-92.82581
55084,33460,45.424065,-92.68321
55085,33460,44.674316999999995,-92.96823
55087,22060,44.247889,-93.39305
55088,33460,44.541055,-93.38713
55088,22060,44.541055,-93.38713
55089,33460,44.586242,-92.70293000000001
55089,39860,44.586242,-92.70293000000001
55090,33460,45.054666,-92.95703
55092,33460,45.329115,-93.06834
55101,33460,44.964852,-93.08397
55102,33460,44.935315,-93.12049
55103,33460,44.964115,-93.12261
55104,33460,44.953665,-93.15921999999999
55105,33460,44.934465,-93.16554000000001
55106,33460,44.967565,-93.05001
55107,33460,44.928315000000005,-93.08876
55108,33460,44.982515,-93.17489
55109,33460,45.010632,-93.01845
55110,33460,45.081266,-93.01146
55111,33460,44.882838,-93.200671
55112,33460,45.076365,-93.19335
55113,33460,45.011215,-93.15536
55114,33460,44.964815,-93.19581
55115,33460,45.060047999999995,-92.95761999999999
55116,33460,44.913815,-93.17459000000001
55117,33460,44.989065000000004,-93.10665999999999
55118,33460,44.903165,-93.10025999999999
55119,33460,44.957315,-93.00616
55120,33460,44.873398,-93.14538
55121,33460,44.844965,-93.14431
55122,33460,44.804548,-93.19870999999999
55123,33460,44.804048,-93.13378
55124,33460,44.743963,-93.20624000000001
55125,33460,44.921982,-92.94234
55126,33460,45.085643,-93.1353
